ID,Anzahl,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
Rhein-Sieg-Kreis I,11,"Winkelmeier-Becker, Elisabeth (CDU - MdB, Richterin i. R., parl. Staatssekretärin - Siegburg)","Hartmann, Sebastian (SPD - Mitglied des Deutschen Bundestages - Bornheim)","Lorenz, Ralph Albert (FDP - Kaufmann - Windeck)","Eifler, Hans Günter (AfD - Studiendirektor a. D. - Königswinter)","Anschütz, Elisabeth Gertrud (GRÜNE - Hauswirtschaftsmeisterin - Windeck)","Neu, Dr. Alexander Soranto (DIE LINKE - Mitglied des Deutschen Bundestages - Köln)","Langel, Andreas (Die PARTEI - IT-Berater - Eitorf)","Irion, Andreas (FREIE WÄHLER - gerichtl. zugelassener Rentenberater - Siegburg)","Hölzer, Ellen (dieBasis - Rechtsanwältin - Niederkassel)","Sontag, Christian (Volt - Dipl.-Kaufmann - Troisdorf)","Fleck, Dr. Helmut (Volksabstimmung - Dipl.-Bauingenieur, Dipl.-Wirtschaftsingenieur - Siegburg)",null,null,null,null,null,null,null
Rhein-Sieg-Kreis II,12,"Röttgen, Dr. Norbert Alois (CDU - MdB, Rechtsanwalt - Königswinter)","Stoppenbrink, Dr. Katja (SPD - wiss. Mitarbeiterin - Königswinter)","Westig, Nicole (FDP - Fundraiserin - Bad Honnef)","Beckamp, Roger Friedrich Nikolaus (AfD - Rechtsanwalt - Windeck)","Ralfs, Dr. Richard (GRÜNE - Geschäftsführer - Königswinter)","Danne, Andreas Diethelm (DIE LINKE - Werbekaufmann - Königswinter)","Klingenstein, Marcel (Die PARTEI - Eisenbahner (Lokführer und Transport) - Neunkirchen-Seelscheid)","Stehr, Dr. Michael (FREIE WÄHLER - Syndikusrechtsanwalt - Troisdorf)","Sanchez Friedrich, Nathalie Sandra (dieBasis - Referentin im öffentlichen Dienst - Bornheim)","Drenkelfort, Jörg (LKR - Beamter - Bonn)","Prause, Philipp (Volt - IT-Systemtechniker - Sankt Augustin)","Frick, Andreas (Volksabstimmung - Heizungsinstallateur - Troisdorf)",null,null,null,null,null,null
Oberbergischer Kreis,9,"Brodesser, Dr. Carsten (CDU - MdB, Dipl.-Volkswirt - Lindlar)","Engelmeier, Michaela (SPD - Generalsekretärin - Lindlar)","von Polheim, Jörg (FDP - selbst. Bäckermeister - Hückeswagen)","Rummler, Bernd (AfD - Koch, Hotelkaufmann - Gummersbach)","Grützmacher, Sabine (GRÜNE - Sozialpädagogin - Gummersbach)","Agu, Diyar (DIE LINKE - Student - Gummersbach)","Wüster, Philipp Ernst (Die PARTEI - Elektroniker Betriebstechnik - Hückeswagen)","Abstoß, Christian (FREIE WÄHLER - Vertriebsrepräsentant im Außendienst - Marienheide)","Pavlidis, Markos (dieBasis - Lehrer - Reichshof)",null,null,null,null,null,null,null,null,null
Rheinisch-Bergischer Kreis,9,"Tebroke, Dr. Hermann-Josef Johann (CDU - MdB, Dipl.-Kaufmann - Lindlar)","Krasniqi, Kastriot (SPD - Sozialversicherungsfachangestellter - Bergisch Gladbach)","Lindner, Christian Wolfgang (FDP - Mitglied des Deutschen Bundestages - Berlin)","Weyel, Dr. Harald (AfD - MdB, Professor a. D. - Bergisch Gladbach)","Außendorf, Maik (GRÜNE - IT-Unternehmer - Bergisch Gladbach)","Casel, Isabelle (DIE LINKE - Freiberuflerin - Bergisch Gladbach)","Wirges, Uwe (FREIE WÄHLER - Polizeihauptkommissar - Bergisch Gladbach)","Aufmkolk, Helga (dieBasis - Psychologin (M. A.) - Bergisch Gladbach)","Blümke, Markus (Volt - Polizeibeamter - Bergisch Gladbach)",null,null,null,null,null,null,null,null,null
Leverkusen – Köln IV,11,"Güler, Serap (CDU - Beamtin - Köln)","Lauterbach, Dr. Karl Wilhelm (SPD - Universitätsprofessor - Berlin)","Besser, Cornelia (FDP - Sales Managerin - Leverkusen)","Cremer, Christer (AfD - Angestellter - Köln)","Slawik, Nyke (GRÜNE - wiss. Mitarbeiterin - Leverkusen)","Hane-Knoll, Beate (DIE LINKE - Krankenschwester - Köln)","Petzold, Frauke Claudia (Die PARTEI - Serviceassistentin - Leverkusen)","Heintze, Stephan (FREIE WÄHLER - Bundespolizeibeamter - Straelen)","Meier, Jonathan (MLPD - Auszubildender Heilerziehungspfleger - Leverkusen)","Sattelmaier, Dirk (dieBasis - Rechtsanwalt - Köln)","Blum, Jacqueline (Einzelbewerbung - Bürokauffrau - Leverkusen)",null,null,null,null,null,null,null
Wuppertal I,11,"Lünenschloss, Caroline Anne Marie (CDU - Assistentin der Geschäftsführung - Wuppertal)","Lindh, Helge Frederik (SPD - Mitglied des Deutschen Bundestages - Wuppertal)","Todtenhausen, Manfred (FDP - MdB, Elektromeister - Wuppertal)","Liedtke-Bentlage, Martin (AfD - Kaufmann - Wuppertal)","Liebert, Anja (GRÜNE - Verwaltungsangestellte - Wuppertal)","Sörensen-Siebel, Till Niklas (DIE LINKE - Student - Wuppertal)","Hofmann, Thomas (Die PARTEI - Berufskraftfahrer - Remscheid)","Dahlmann, Henrik (FREIE WÄHLER - Angestellter - Wuppertal)","Cakmakli-Kraft, Nuran (MLPD - techn. Zeichnerin - Gelsenkirchen)","Grefrath, Werner Alexander (dieBasis - Projektmanager - Wuppertal)","Herbold, Lars (Volt - Student - Köln)",null,null,null,null,null,null,null
Solingen – Remscheid – Wuppertal II,11,"Hardt, Jürgen (CDU - Mitglied des Deutschen Bundestages - Wuppertal)","Schäfer, Ingo (SPD - Feuerwehrmann - Solingen)","Weindl, Dr. Robert Josef (FDP - Chirurg - Solingen)","Kühne, Frederick (AfD - Maurer, staatl. geprüfter Bautechniker - Düsseldorf)","Vaeckenstedt, Silvia Ingrid (GRÜNE - Angestellte - Solingen)","Vaisi, Mohamad Shoan (DIE LINKE - Übersetzer, Student - Essen)","Röder, Judith (Die PARTEI - Wirtschaftsinformatikerin (FS) - Solingen)","Klein, Jan (FREIE WÄHLER - Fachlagerist - Solingen)","Gärtner, Hans Christoph (MLPD - Dipl.-Pädagoge i. R. - Solingen)","Dörner, Volker (dieBasis - Industriekaufmann - Solingen)","Kramer, Peter Heinrich (Einzelbewerbung - Angestellter - Solingen)",null,null,null,null,null,null,null
Mettmann I,10,"Wiener, Dr. Klaus (CDU - Volkswirt - Haan)","Steinacker, Christian (SPD - Integrationshelfer - Monheim am Rhein)","Burda, Nicole Marie (FDP - Realschullehrerin - Mettmann)","Renner, Martin Erwin (AfD - MdB, Unternehmer - Haan)","Schüren, Roland (GRÜNE - selbst. Bäckermeister - Essen)","Gallasch, Lutz (DIE LINKE - Angestellter ö. D. - Erkrath)","Huning, Mathias (FREIE WÄHLER - Lehrer - Wülfrath)","Gutknecht, Marc (dieBasis - Techniker - Heiligenhaus)","Klimczak, Thorsten (Einzelbewerbung - Angestellter - Hilden)","Herrmann, Bernd (Einzelbewerbung - selbst. Reiseverkehrskaufmann im Busgewerbe - Erkrath)",null,null,null,null,null,null,null,null
Mettmann II,13,"Beyer, Peter (CDU - MdB, Rechtsanwalt - Ratingen)","Griese, Kerstin (SPD - Mitglied des Deutschen Bundestages - Ratingen)","Denné-Weiß, Jessica (FDP - Dipl.-Kauffrau, Bauingenieurin - Heiligenhaus)","Malisch, Jessica (AfD - Angestellte - Heiligenhaus)","Nick, Dr. Ophelia Johanna (GRÜNE - Tierärztin - Wülfrath)","Onori, Birgit (DIE LINKE - staatl. geprüfte Krankenschwester - Velbert)","De Falco, Mario (Die PARTEI - Kommunalpolitiker - Ratingen)","Sülz, Mario (FREIE WÄHLER - Energieanlagenberater, Projektmanager - Wülfrath)","Dotten, Horst (MLPD - Maschinenschlosser - Essen)","Roetger, Editha (dieBasis - Betriebswirtin VWA, kaufm. Angestellte - Velbert)","Stubbe, Marcel (Bündnis C - Industriekaufmann - Velbert)","Konorza, Andrea (LKR - Gymnasiallehrerin - Bonn)","Richter, Jason (Einzelbewerbung - Student - Velbert)",null,null,null,null,null
Düsseldorf I,13,"Jarzombek, Thomas (CDU - MdB, IT-Berater - Düsseldorf)","Martens, Zanda (SPD - Gewerkschaftssekretärin - Düsseldorf)","Strack-Zimmermann, Dr. Marie-Agnes (FDP - selbst. Verlagsrepräsentantin - Düsseldorf)","Kraljić, Andrea (AfD - Angestellte - Düsseldorf)","Hartmann, Frederik F. (GRÜNE - Oberstudienrat - Düsseldorf)","Born, Helmut (DIE LINKE - Rentner - Düsseldorf)","Knichala, Jan (Die PARTEI - Student - Düsseldorf)","Harting, Burkhard (FREIE WÄHLER - Industriekaufmann - Düsseldorf)","Straif, Paul (MLPD - Industrieelektroniker - Düsseldorf)","Bachmann, Susanne (dieBasis - Dipl.-Finanzwirtin - Düsseldorf)","Lindermann, Nadin (LKR - Informatikkauffrau - Düsseldorf)","Scharpenberg, Jennifer Katharina (Volt - Lehrerin an Gesamtschule - Düsseldorf)","Baumanns, Lara (Einzelbewerbung - Studentin Energie- und Umwelttechnik, SHK Klimaschutzmanagement - Düsseldorf)",null,null,null,null,null
Düsseldorf II,11,"Pantel, Sylvia (CDU - MdB, ehemalige Unternehmerin - Düsseldorf)","Rimkus, Andreas (SPD - Elektromeister Energiewirtschaft - Düsseldorf)","Schork, Dr. Christoph Martin (FDP - Rechtsanwalt - Düsseldorf)","Opelt, Uta (AfD - Dipl.-Kauffrau - Düsseldorf)","Nanni, Sara (GRÜNE - Friedens- und Konfliktforscherin - Düsseldorf)","Marmulla, Julia Susanne (DIE LINKE - selbst. Tourismusberaterin - Düsseldorf)","Bartz, Robin (Die PARTEI - Bierbrauer - Düsseldorf)","Grumbach, Dr. Hans-Joachim (FREIE WÄHLER - Verwaltungsangestellter - Düsseldorf)","Maus, Daniela (MLPD - Erzieherin - Düsseldorf)","Petarus, Lucia (dieBasis - selbstständig - Düsseldorf)","Thörmer, Falk Richard (Volt - Steuerberater - Düsseldorf)",null,null,null,null,null,null,null
Neuss I,9,"Gröhe, Gottfried Hermann (CDU - MdB, Rechtsanwalt - Neuss)","Rinkert, Daniel (SPD - Jurist - Grevenbroich)","Djir-Sarai, Bijan (FDP - Dipl.-Kaufmann - Grevenbroich)","Hrdy, Stefan (AfD - Vorstandsfahrer - Rommerskirchen)","Schenke, Petra Barbara (GRÜNE - Unternehmerin - Neuss)","vom Dorff, Falk (DIE LINKE - Student - Neuss)","Granderath, Lisa Fortuna (Die PARTEI - Kauffrau für Versicherungen und Finanzen - Grevenbroich)","Schönbeck, Bastian (dieBasis - IT-Spezialist - Dormagen)","Herbert, Dr. Ernst Albert (Einzelbewerbung - Arzt - Köln)",null,null,null,null,null,null,null,null,null
Mönchengladbach,9,"Krings, Dr. Günter (CDU - MdB, Jurist - Mönchengladbach)","Yüksel, Gülistan (SPD - Mitglied des Deutschen Bundestages - Mönchengladbach)","König, Peter (FDP - Dipl.-Ingenieur - Mönchengladbach)","Müller, Peter (AfD - Industriekaufmann - Kempen)","Henneberger, Kathrin (GRÜNE - Projektkoordinatorin - Erkelenz)","Bergmann, Maximilian (Die PARTEI - Eisenbahner - Mönchengladbach)","Schrader-Schoutz, Annette Ute Martina (FREIE WÄHLER - Dipl.-Designerin - Mönchengladbach)","Rommerskirchen, Marcel (DKP - Dipl.-Musiker - Mönchengladbach)","Aranea Guillén, Mona (dieBasis - Soziologin - Mönchengladbach)",null,null,null,null,null,null,null,null,null
Krefeld I – Neuss II,10,"Heveling, Ansgar Guido Karl Johannes (CDU - MdB, Oberregierungsrat a. D. - Korschenbroich)","Einfalt, Philipp (SPD - Sonderschullehrer in Vollfreistellung, geschäftsführender Personalrat - Krefeld)","Fricke, Otto (FDP - Rechtsanwalt - Krefeld)","Rausch, Christof (AfD - Außendienstangestellter - Neuss)","Voller, Katharina Eva Elisabeth (GRÜNE - Dozentin - Kaarst)","Suermondt, Julia Edith Loretta (DIE LINKE - Filmemacherin - Krefeld)","Florenz, Konstantin (Die PARTEI - Schüler, BFJ - Korschenbroich)","Krings, Ralf (FREIE WÄHLER - selbst. Kaufmann - Krefeld)","Grupp, Heiko Holger Karl Robert (MLPD - Schlosser i. R. - Krefeld)","Marzinowski, Stefan (dieBasis - Heilpraktiker - Neuss)",null,null,null,null,null,null,null,null
Viersen,9,"Plum, Dr. Martin (CDU - Richter - Viersen)","Schiefner, Udo (SPD - Mitglied des Deutschen Bundestages - Kempen)","Scheuerle, Eric Ralph Hugo (FDP - Student - Viersen)","Gottschalk, Kay (AfD - MdB, Dipl.-Kaufmann - Nettetal)","Heesen, Rene (GRÜNE - Büroleiter - Kempen)","Pietsch, Britta (DIE LINKE - exam. Krankenschwester - Viersen)","Weißkopf, Marion Britta (Die PARTEI - Dipl.-Umweltwissenschaftlerin - Grefrath)","Alsdorf, Georg (FREIE WÄHLER - Betriebswirt - Kempen)","Frohn, Natalie (dieBasis - Puppenmacherin - Viersen)",null,null,null,null,null,null,null,null,null
Kleve,8,"Rouenhoff, Stefan (CDU - Mitglied des Deutschen Bundestages - Goch)","Wißen, Bodo (SPD - stellv. Referatsleiter Landesregierung - Rees)","Cluse, Georg (FDP - Geschäftsführer - Kleve)","Plorin, Gerd (AfD - Wirtschaftsprüfer und Steuerberater - Kleve)","Janitza, Friederike Karlotta Ingeborg (GRÜNE - Juristin - Rheurdt)","Hayduk, Norbert (DIE LINKE - Supervisor - Geldern)","Hellmann, Johanna (FREIE WÄHLER - Sozialarbeiterin - Geldern)","Reiß, Andreas Horst Adolf (dieBasis - Dipl.-Ingenieur (FH) - Rheurdt)",null,null,null,null,null,null,null,null,null,null
Wesel I,10,"Weiss, Sabine Katharina (CDU - Rechtsanwältin - Dinslaken)","Keller, Rainer Johannes (SPD - ltd. Angestellter - Wesel)","Reuther, Bernd (FDP - Mitglied des Deutschen Bundestages - Wesel)","Raumann, Holger (AfD - selbstständig - Moers)","Weiß, Hans-Peter (GRÜNE - Lehrer - Voerde (Niederrhein))","Lewandowski, Sidney (DIE LINKE - Zerspanungsmechaniker - Kamp-Lintfort)","Zerressen, Dirk (Die PARTEI - Gastronom - Schermbeck)","Link, Christian Werner (FREIE WÄHLER - Versicherungsfachwirt - Tönisvorst)","Rochlitz, Wolf-Dieter (MLPD - Rentner - Duisburg)","Moser, Matthias (dieBasis - Lehrer - Voerde (Niederrhein))",null,null,null,null,null,null,null,null
Krefeld II – Wesel II,10,"Radomski, Kerstin Christiane (CDU - MdB, Lehrerin - Krefeld)","Dieren, Jan Ulrich (SPD - Rechtsanwalt - Moers)","Terwiesche, Dr. Michael (FDP - Rechtsanwalt - Moers)","Finger, Hauke Horst Ernst Hans (AfD - Bankbetriebswirt - Krefeld)","Schauws, Ursula (GRÜNE - MdB, Film- und Fernsehwissenschaftlerin - Krefeld)","Schubert, Sebastian (DIE LINKE - Maschinenbauingenieur Konstruktionstechnik - Krefeld)","Butterwegge, Carsten (Die PARTEI - selbst. Kaufmann - Moers)","Schmitz, Hans-Günther (FREIE WÄHLER - Pharmareferent - Krefeld)","Raboteau, Genja (MLPD - Zimmermann, Bautechniker - Kamp-Lintfort)","Kosma, Lars Christian (dieBasis - Angestellter - Moers)",null,null,null,null,null,null,null,null
Duisburg I,11,"Mahlberg, Thomas (CDU - Kaufmann - Duisburg)","Bas, Bärbel (SPD - Mitglied des Deutschen Bundestages - Duisburg)","Kappes, Charline (FDP - Junior Business Development Managerin - Duisburg)","Lensing, Sascha (AfD - Polizeibeamter - Duisburg)","Kaddor, Lamya (GRÜNE - Lehrerin - Duisburg)","Edis, Mirze (DIE LINKE - Stahlbauschlosser - Duisburg)","Richter, Jan Luca (FREIE WÄHLER - Auszubildender - Duisburg)","Bittel, Dr. Günther (MLPD - Arzt - Duisburg)","Engelke, Felix (dieBasis - geschäftsführender Gesellschafter - Duisburg)","Opfer, Boris (Einzelbewerbung - techn. Leiter - Moers)","Ergin, Fatma (Einzelbewerbung - Assistentin der Geschäftsleitung - Duisburg)",null,null,null,null,null,null,null
Duisburg II,12,"Mosblech, Volker Peter (CDU - selbst. Versicherungskaufmann - Duisburg)","Özdemir, Mahmut (SPD - Mitglied des Deutschen Bundestages - Duisburg)","Giesler, Markus (FDP - Chemiker - Duisburg)","Holfeld, Rainer Robert (AfD - Zahnarzt - Duisburg)","Banaszak, Felix (GRÜNE - Landesparteivorsitzender - Duisburg)","Leye, Christian (DIE LINKE - Ökonom - Duisburg)","Altenschmidt, Mark (FREIE WÄHLER - Anwendungsentwickler - Duisburg)","Römmele, Peter (MLPD - Stahlarbeiter - Duisburg)","Buchta, Beate Jolanthe (dieBasis - Kauffrau Grundstücks- und Wohnungswirtschaft - Duisburg)","Lenz, Marliese Barbara (Einzelbewerbung - Ethnologin (M. A.) - Duisburg)","Saygili, Ayfer (Einzelbewerbung - Angestellte - Duisburg)","Helmer, Roland (UNABHÄNGIGE - Frührentner - Duisburg)",null,null,null,null,null,null
Oberhausen – Wesel III,11,"Dött, Marie-Luise (CDU - Kauffrau Einzelhandel - Berlin)","Vöpel, Dirk (SPD - Mitglied des Deutschen Bundestages - Oberhausen)","Müller-Böhm, Roman Andreas Dirk (FDP - Mitglied des Deutschen Bundestages - Oberhausen)","Wilhelm, Olaf (AfD - Lehrer - Dinslaken)","Weyland, Stefanie (GRÜNE - Berufsschullehrerin - Dinslaken)","Wagner, Sascha Heribert (DIE LINKE - Fraktionsgeschäftsführer - Dinslaken)","Sommers, Hans-Joachim (Die PARTEI - selbst. Kaufmann - Oberhausen)","Horn, Guido German (FREIE WÄHLER - Projektmanager Messe und Event - Oberhausen)","Thomas, Simon (V-Partei³ - Ingenieur - Oberhausen)","Aktürk, Erhan (MLPD - Arbeiter, Schlosser - Duisburg)","Wosnek, Ralf (dieBasis - Dreher - Dinslaken)",null,null,null,null,null,null,null
Mülheim – Essen I,12,"Timmermann-Fechter, Astrid (CDU - Referentin - Mülheim an der Ruhr)","Fiedler, Sebastian (SPD - Kriminalbeamter - Viersen)","vom Berg, Joachim (FDP - Geschäftsführer - Mülheim an der Ruhr)","von Wrese, Alexander (AfD - Rechtsanwalt - Mülheim an der Ruhr)","Krumwiede-Steiner, Franziska (GRÜNE - Lehrerin - Mülheim an der Ruhr)","Maugeri, Eliseo Francesco (DIE LINKE - Schüler - Mülheim an der Ruhr)","Plew, Pascal Marius (Die PARTEI - Sport- und Fitnesskaufmann - Mülheim an der Ruhr)","Kluft, Joachim Heinrich (FREIE WÄHLER - selbst. Unternehmer - Essen)","Stockert, Hannes (MLPD - Energieelektroniker - Mülheim an der Ruhr)","Köster, Peter (DKP - Speditionskaufmann - Essen)","Weber, Nicole (dieBasis - Masseurin, Podologin - Mülheim an der Ruhr)","Bilo, Horst (Einzelbewerbung - Unternehmer - Mülheim an der Ruhr)",null,null,null,null,null,null
Essen II,11,"Fuchs, Florian (CDU - Rechtsanwalt - Essen)","Heidenblut, Dirk (SPD - Geschäftsführer - Essen)","Hollinger, Martin (FDP - Projektleiter - Essen)","Poußet, Andrea (AfD - Lehrerin - Essen)","Müller-Hechfellner, Christine (GRÜNE - Lehrerin - Essen)","El-Khatib, Jules (DIE LINKE - wiss. Mitarbeiter - Essen)","Gröll, Christian Sven (Die PARTEI - Geschäftsführer - Essen)","Adamy, Wilfried (FREIE WÄHLER - Unternehmer - Essen)","Fechtner, Gabriele (MLPD - Werkzeugmechanikerin - Gelsenkirchen)","Mammitzsch, Siw (DKP - Angestellte - Essen)","Solga, Frank (dieBasis - Aufmaßtechniker - Essen)",null,null,null,null,null,null,null
Essen III,12,"Hauer, Matthias (CDU - MdB, Rechtsanwalt - Essen)","Wolters, Dr. Gereon (SPD - Universitätsprofessor - Bochum)","König, Rüdiger (FDP - selbstständig - Essen)","Keuter, Stefan (AfD - Bankkaufmann - Essen)","Gehring, Kai (GRÜNE - Dipl.-Sozialwissenschaftler - Essen)","Güyildar, Ezgi Bilge (DIE LINKE - Angestellte - Essen)","Lange, Martin Oliver (Die PARTEI - Student - Essen)","Hemsteeg, Kai (FREIE WÄHLER - Polizeibeamter - Essen)","Willing, Dirk (MLPD - Verlagskaufmann - Essen)","Kummer, Diana (DKP - Physiotherapeutin - Essen)","Wild, Volker (dieBasis - Rentner - Essen)","Schmidt, Dirk (LKR - Vertriebsingenieur - Heiligenhaus)",null,null,null,null,null,null
Recklinghausen I,10,"Breilmann, Michael (CDU - Rechtsanwalt - Castrop-Rauxel)","Schwabe, Frank (SPD - Mitglied des Deutschen Bundestages - Castrop-Rauxel)","Greve, Marlies Anna (FDP - techn. Beraterin - Recklinghausen)","Wagner, Lutz Udo (AfD - Lehrer - Dorsten)","Stennei, Nils Oliver Arne (GRÜNE - Lehramtsstudent - Castrop-Rauxel)","Biletzke, Uwe (DIE LINKE - Netzwerkadministrator - Castrop-Rauxel)","Majewski, Carsten Michael (Die PARTEI - selbst. Online Händler - Recklinghausen)","Dumberger, Klaus Thomas (MLPD - Informationselektroniker - Recklinghausen)","Sarbok, Werner Hans (DKP - Redakteur - Recklinghausen)","Puller, Marcus (dieBasis - Tischler - Recklinghausen)",null,null,null,null,null,null,null,null
Recklinghausen II,9,"Ehm, Lars Andre (CDU - Volljurist - Oer-Erkenschwick)","Nickholz, Brian (SPD - Geschäftsführer - Marl)","Heinze, Robert Franz (FDP - Dipl.-Ökonom - Marl)","Keber, Bernard (AfD - Rentner - Marl)","Conrad, Robin (GRÜNE - Student der Politikwissenschaft - Oer-Erkenschwick)","Eifler, Ulrike (DIE LINKE - Politologin, Sinologin - Berlin)","Klementz, Angelina Sara-Maria (Die PARTEI - Schülerin - Marl)","Leopold, Sabine (MLPD - Erzieherin - Herten)","Beyer-Peters, Detlev (DKP - Fachkrankenpfleger - Marl)",null,null,null,null,null,null,null,null,null
Gelsenkirchen,11,"Rosen, Laura Ann (CDU - Beamtin - Gelsenkirchen)","Töns, Markus (SPD - Mitglied des Deutschen Bundestages - Gelsenkirchen)","Buschmann, Dr. Marco (FDP - Rechtsanwalt - Gelsenkirchen)","Schneider, Jörg (AfD - Mitglied des Deutschen Bundestages - Gelsenkirchen)","Mihalic, Dr. Irene (GRÜNE - Polizeibeamtin - Gelsenkirchen)","Kaplan, Ayten (DIE LINKE - Berufspädagogin - Gelsenkirchen)","Kapuschinski, Claudia (Die PARTEI - arbeitssuchend - Gelsenkirchen)","Perlik, Frank (FREIE WÄHLER - Angestellter - Gelsenkirchen)","Gärtner, Lisa Ursula (MLPD - Mechatronikerin - Gelsenkirchen)","Lustig, Frank Gustav (dieBasis - selbstständig - Gelsenkirchen)","Wetklo, Ronald Günter (Einzelbewerbung - Techniker - Gelsenkirchen)",null,null,null,null,null,null,null
Steinfurt I – Borken I,8,"Spahn, Jens Georg (CDU - MdB, Bankkaufmann, Bundesminister - Ahaus)","Lahrkamp, Sarah (SPD - Politikwissenschaftlerin - Ochtrup)","Brockmeier, Alexander (FDP - MdL, Rechtsanwalt - Rheine)","Etgeton, Torsten (AfD - selbstständig - Ladbergen)","Schoo, Alexandra (GRÜNE - Traumapädagogin - Ochtrup)","Bresch, Gerrit (DIE LINKE - Student - Mettingen)","Nowak, Lars (Die PARTEI - Student - Münster)","Krafczyk, Markus (FREIE WÄHLER - B2B-Firmenkundenberater - Bocholt)",null,null,null,null,null,null,null,null,null,null
Bottrop – Recklinghausen III,11,"Volmering, Sven (CDU - Lehrer - Bocholt)","Gerdes, Michael (SPD - MdB, Elektrohauer - Bottrop)","Steinzen, Sebastian (FDP - Studienrat - Gladbeck)","Bauer, Detlef (AfD - Berufskraftfahrer - Bottrop)","Wiesweg, Kim Alexandra (GRÜNE - Schulsozialarbeiterin - Dorsten)","Ellermann, Lisa (DIE LINKE - Schülerin - Dorsten)","Lilienthal, Ingo (Die PARTEI - Informatiker - Dorsten)","Kersken, Bärbel (MLPD - Medienherstellerin - Bottrop)","Wingold, Jörg (DKP - Sozialpädagoge - Bottrop)","Manniegel, Norbert (dieBasis - Dipl.-Ing. Maschinenbau (FH) - Dorsten)","Berger, Klausjochen (LKR - Lehrer - Dorsten)",null,null,null,null,null,null,null
Borken II,8,"König, Anne (CDU - Gesamtschulrektorin - Borken)","Heselhaus, Nadine (SPD - Verwaltungsbeamtin - Raesfeld)","Busen, Karlheinz (FDP - Bauingenieur - Gronau (Westf.))","Espendiller, Dr. Michael (AfD - Mitglied des Deutschen Bundestages - Berlin)","Lammersmann, Bernhard Theodor (GRÜNE - Dipl.-Agraringenieur (FH) - Reken)","Frieg, Michael (DIE LINKE - Informatiker - Bocholt)","Finke, Tobias (Die PARTEI - kaufm. Angestellter - Rhede)","Nitsche, Bastian (FREIE WÄHLER - Vertriebsassistent - Borken)",null,null,null,null,null,null,null,null,null,null
